,text,label
1115,Not Requited,0
1116,"Integrity, Hardwork, Time Consciousn and Determination",1
1117,Business Networking,0
1118,Motivasi saya mengikuti program ini adlah untuk menambah ilmu,1
1119,"Integrity, Hardwork, Time Consciousn and Determination",1
1120,Of course looking for financial support,0
1121,Motivation,1
1122,"get a fresh outside look on my business, need to answer critical questions that help me gain new insights and improve my business",0
1123,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1124,Ingin mendapatkan ilmu marketing online,0
1125,Ingin mendapatkan ilmu marketing online,0
1126,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1127,Apoyo en la búsqueda de capital inversionista,0
1128,Working with a mentor is to reach on what I'm in need like branding and visibility of my business,0
1129,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1130,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1131,Hardwork and devotion,1
1132,"More interested in venture partners, at this time.",0
1133,Hardwork and devotion,1
1134,Membangun networking dan juga sharing pengalaman,0
1135,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1136,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1137,Mendapatkan ilmu marketing dan melek dunia digital,0
1138,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1139,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1140,"Experiences, and experts really excite me",0
1141,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1142,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1143,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1144,Requiero de alguien fuera de mi ciclo que me apoye con una visión distinta a fortalecer este emprendimiento,0
1145,Apoyo en la búsqueda de capital inversionista,0
1146,escuchar un punto de vista externo,0
1147,Hardwork and devotion,1
1148,Quiero una ayuda externa que me apoye en ver con otra vision y otros caminos para lograr mis objetivos,0
1149,Me gustaría tener una opinión externa acerca de mi negocio.,0
1150,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1151,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1152,"Integrity, Hardwork, Time Consciousn and Determination",1
1153,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1154,Hardwork and devotion,1
1155,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1156,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1157,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1158,Su visión externa,0
1159,"To inject technical expertise, influence, network, investment, and visibility into our project.",0
1160,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1161,Mentor ahli Selling-Marketing-Branding,0
1162,Hardwork and devotion,1
1163,Hardwork and devotion,1
1164,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1165,Ingin mendapatkan ilmu marketing online,0
1166,"Integrity, Hardwork, Time Consciousn and Determination",1
1167,Mentor ahli Selling-Marketing-Branding,0
1168,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1169,Quiero una guía externa que vea mi negocio desde afuera con una perspectiva critica y sincera y que me ayude a descubrir el camino hacia la alta productividad y rentabilidad estable.,0
1170,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1171,"get a fresh outside look on my business, need to answer critical questions that help me gain new insights and improve my business",0
1172,C'est d apprendre plus et le networking est important,0
1173,"Integrity, Hardwork, Time Consciousn and Determination",1
1174,Hardwork and devotion,1
1175,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1176,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1177,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1178,"Tenemos debilidades en la parte comercial, el producto es excelente pero nos falta alguien que tenga el conocimiento y los contactos para aumentar las ventas.",0
1179,"Integrity, Hardwork, Time Consciousn and Determination",1
1180,ampliar mi red de alianzas y partners,0
1181,Guidance and frustration,0
1182,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1183,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1184,Mempunyai branding produk sendiri untuk usaha saya. Dan cukup dikenal dikalangan masyarakat.,0
1185,ampliar mi red de alianzas y partners,0
1186,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1187,"Esto potencia y fortalece el alma, la mente, el cuerpo y el espíritu construyendo una personalidad fortalecida para enfrentar los desafíos de emprender",1
1188,"More interested in venture partners, at this time.",0
1189,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1190,Hardwork and devotion,1
1191,Apoyo en la búsqueda de capital inversionista,0
1192,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1193,Para adquirir experiencia en el mercado.,0
1194,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1195,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1196,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1197,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1198,Hardwork and devotion,1
1199,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1200,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1201,Hardwork and devotion,1
1202,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1203,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1204,Hardwork and devotion,1
1205,"The core motivation is to inspire and empower audiences by spotlighting the transformative stories of African leaders and creators. Working with interviewees offers an opportunity to co-create a narrative that challenges stereotypes, celebrates cultural heritage, and paves the way for future innovation and collaboration.",1
1206,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1207,Hardwork and devotion,1
1208,Ingin mendapatkan ilmu marketing online,0
1209,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1210,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1211,Guia en areas tecnologicas que no son mi fuerte.,0
1212,escuchar un punto de vista externo,0
1213,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1214,Motivation,1
1215,ampliar mi red de alianzas y partners,0
1216,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1217,"More interested in venture partners, at this time.",0
1218,Motivation,1
1219,I need an investor for my business,0
1220,"Motivasinya: Membantu mengetahui tips n trick bagi permasalahan yang saya sebutkan di atas seperti sulitnya memasarkan produk fashion di daerah saya, terus memberikan pelayanan yang lebih baik kepada para customer, mendapatkan lebih banyak Resseler lagi yang benar-benar mau gabung, dan membantu di dalam pengelolaan keuangan online shop saya",1
1221,"Esto potencia y fortalece el alma, la mente, el cuerpo y el espíritu construyendo una personalidad fortalecida para enfrentar los desafíos de emprender",1
1222,"To inject technical expertise, influence, network, investment, and visibility into our project.",0
1223,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1224,Hardwork and devotion,1
1225,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1226,"""I COME TO YOU NOT BRINGING MONEY, ONLY BRINGING OPPORTUNITIES""",0
1227,Mendapatkan ilmu marketing dan melek dunia digital,0
1228,RECIBIR AYUDA Y ORIENTACIONA DECUADA PARA AMPLIAR Y MEJORAR EL PROCESO DE MI EMPRENDIMIENTO,1
1229,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1230,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1231,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1232,Requiero de alguien fuera de mi ciclo que me apoye con una visión distinta a fortalecer este emprendimiento,0
1233,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1234,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1235,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1236,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1237,Aprender de la experiencia de otros,0
1238,"More interested in venture partners, at this time.",0
1239,RECIBIR AYUDA Y ORIENTACIONA DECUADA PARA AMPLIAR Y MEJORAR EL PROCESO DE MI EMPRENDIMIENTO,1
1240,Hardwork and devotion,1
1241,Apoyo en la búsqueda de capital inversionista,0
1242,Necesito apoyo ya que soy nuevo en el tema del emprendimiento,1
1243,Sometimes is not about how much profit to make yet how much people you reach to in times of financial help.,0
1244,Hardwork and devotion,1
1245,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1246,"Exchange of ideas 
Team building",0
1247,Siempre es necesario tenes una visión externa que nos permita ver las cosas desde otro punto de vista.,0
1248,Fundamental para este momento,1
1249,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1250,Apoyo en la búsqueda de capital inversionista,0
1251,Aprender de la experiencia de otros,0
1252,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1253,Su experiencia es de mucha importancia para el avance,1
1254,"Integrity, Hardwork, Time Consciousn and Determination",1
1255,"More interested in venture partners, at this time.",0
1256,I need emotional support.,0
1257,"Integrity, Hardwork, Time Consciousn and Determination",1
1258,"First and foremost, the motivation that the mentor instills. Having a mentor would play a valuable role in my life. My motivations are achieving new levels of success, developing increased knowledge, receiving constructive criticism, personal growth, having those words of encouragement, setting firm boundaries, having unbiased opinions and goal setting. Understanding the value of the mentor's wisdom and knowledge and being able to pass it on and the challenge of helping people achieve their goals.",1
1259,"""I COME TO YOU NOT BRINGING MONEY, ONLY BRINGING OPPORTUNITIES""",0
1260,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1261,seeking support; seeking questions that will help reframe challenges; seeking accountability; seeking brainstorming; seeking advice,0
1262,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1263,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1264,Ingin mendapatkan ilmu marketing online,0
1265,ampliar mi red de alianzas y partners,0
1266,Hardwork and devotion,1
1267,Menambah networking dan wawasan,0
1268,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1269,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1270,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1271,To boost inner confidence.,1
1272,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1273,sharing sesion,0
1274,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1275,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1276,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1277,Necesito experiencia en extrategia,0
1278,"To inject technical expertise, influence, network, investment, and visibility into our project.",0
1279,Guia en areas tecnologicas que no son mi fuerte.,0
1280,"More interested in venture partners, at this time.",0
1281,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1282,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1283,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1284,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1285,C'est d apprendre plus et le networking est important,0
1286,Hardwork and devotion,1
1287,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1288,Apoyo en la búsqueda de capital inversionista,0
1289,Motivasi saya mengikuti mentoring ini supaya saya mendapat mentor agar saya bisa dibantu untuk dapat arahan Usaha yang akan dijalankan akan segera direalisasikan.,1
1290,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1291,Hardwork and devotion,1
1292,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1293,"More interested in venture partners, at this time.",0
1294,Apoyo en la búsqueda de capital inversionista,0
1295,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1296,"Integrity, Hardwork, Time Consciousn and Determination",1
1297,Requiero de alguien fuera de mi ciclo que me apoye con una visión distinta a fortalecer este emprendimiento,0
1298,Para adquirir experiencia en el mercado.,0
1299,My motivations to guide me through this journey whether as a digital marketer or launching a startup,1
1300,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1301,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1302,My motivations to guide me through this journey whether as a digital marketer or launching a startup,1
1303,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1304,"More interested in venture partners, at this time.",0
1305,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1306,escuchar un punto de vista externo,0
1307,Apoyo en la búsqueda de capital inversionista,0
1308,escuchar un punto de vista externo,0
1309,"Motivasi saya karena ingin belajar banyak hal, saling sharing sesama pebisnis, menambah ilmu terkait dunia usaha/kerja, dan mengetahui adanya peluang masa depan",1
1310,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1311,Que me de motivación  personal,1
1312,Ingin mendapatkan ilmu marketing online,0
1313,Hardwork and devotion,1
1314,Membangun networking dan juga sharing pengalaman,0
1315,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1316,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1317,Hardwork and devotion,1
1318,Aprender de la experiencia de otros,0
1319,ampliar mi red de alianzas y partners,0
1320,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1321,Para adquirir experiencia en el mercado.,0
1322,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1323,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1324,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1325,Necesito el impulso para comenzar y las herramientas de otros profesionales para no cegarme con una idea y poder ver y empatizar con otras maneras de pensar.,1
1326,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1327,I need an investor for my business,0
1328,Ampliar contactos,0
1329,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1330,"I do the work of my internet by what I am  self-motivated,try all my best effort to do it with enthusiasm and make the best of it .",1
1331,C'est d apprendre plus et le networking est important,0
1332,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1333,"Integrity, Hardwork, Time Consciousn and Determination",1
1334,motivasi saya semoga ada nya pelatihan ini bisa menambah ide baru atau strategi baru untuk zaman kini yang semakin berkembang nya teknologi dan kemanan nya,1
1335,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1336,"More interested in venture partners, at this time.",0
1337,"Tener experiencia, retroalimentación y generar relaciones.",0
1338,Motivasi saya mengikuti mentoring ini supaya saya mendapat mentor agar saya bisa dibantu untuk dapat arahan Usaha yang akan dijalankan akan segera direalisasikan.,1
1339,Business Networking,0
1340,Apoyo en la búsqueda de capital inversionista,0
1341,ampliar mi red de alianzas y partners,0
1342,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1343,"More interested in venture partners, at this time.",0
1344,Ingin mendapatkan ilmu marketing online,0
1345,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1346,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1347,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1348,"Integrity, Hardwork, Time Consciousn and Determination",1
1349,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1350,ampliar mi red de alianzas y partners,0
1351,Hardwork and devotion,1
1352,ampliar mi red de alianzas y partners,0
1353,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1354,Mempunyai branding produk sendiri untuk usaha saya. Dan cukup dikenal dikalangan masyarakat.,0
1355,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1356,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1357,"More interested in venture partners, at this time.",0
1358,Ampliar contactos,0
1359,escuchar un punto de vista externo,0
1360,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1361,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1362,Apoyo en la búsqueda de capital inversionista,0
1363,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1364,Ingin mendapatkan ilmu marketing online,0
1365,"Poder obtener asesoría personalizada de personas que tienen una visión externa a mi emprendimiento, lo que puede resultar en ver más fácilmente áreas de oportunidad que yo podría no estar viendo.",0
1366,ampliar mi red de alianzas y partners,0
1367,Hardwork and devotion,1
1368,Que me de motivación  personal,1
1369,Exchange experience,0
1370,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1371,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1372,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1373,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1374,"The core motivation is to inspire and empower audiences by spotlighting the transformative stories of African leaders and creators. Working with interviewees offers an opportunity to co-create a narrative that challenges stereotypes, celebrates cultural heritage, and paves the way for future innovation and collaboration.",1
1375,"Es mi fuente de sustento, necesito poner en orden mi idea y resolverla",1
1376,Que me de motivación  personal,1
1377,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1378,Apoyo en la búsqueda de capital inversionista,0
1379,"More interested in venture partners, at this time.",0
1380,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1381,"Es mi fuente de sustento, necesito poner en orden mi idea y resolverla",1
1382,Siempre es necesario tenes una visión externa que nos permita ver las cosas desde otro punto de vista.,0
1383,To boost inner confidence.,1
1384,"Integrity, Hardwork, Time Consciousn and Determination",1
1385,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1386,"Integrity, Hardwork, Time Consciousn and Determination",1
1387,"To inject technical expertise, influence, network, investment, and visibility into our project.",0
1388,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1389,"More interested in venture partners, at this time.",0
1390,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1391,Apoyo en la búsqueda de capital inversionista,0
1392,Que me de motivación  personal,1
1393,escuchar un punto de vista externo,0
1394,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1395,Hardwork and devotion,1
1396,Hardwork and devotion,1
1397,I need an investor for my business,0
1398,Guidance and frustration,0
1399,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1400,Ingin mendapatkan ilmu marketing online,0
1401,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1402,"Integrity, Hardwork, Time Consciousn and Determination",1
1403,Más que un mentor busco explorar sinergias,0
1404,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1405,Hardwork and devotion,1
1406,escuchar un punto de vista externo,0
1407,Hardwork and devotion,1
1408,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1409,Mendapatkan ilmu marketing dan melek dunia digital,0
1410,Quiero una guía externa que vea mi negocio desde afuera con una perspectiva critica y sincera y que me ayude a descubrir el camino hacia la alta productividad y rentabilidad estable.,0
1411,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1412,escuchar un punto de vista externo,0
1413,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1414,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1415,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1416,My motivation is great,1
1417,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1418,"More interested in venture partners, at this time.",0
1419,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1420,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1421,Motivasi saya ingin dapat merealisasikan bisnis ini dan harapannya dengan mentor saya bisa dapat memulai dan mengerti akan dunia bisnis.,1
1422,escuchar un punto de vista externo,0
1423,Motivasi saya mengikuti program ini adlah untuk menambah ilmu,1
1424,Apoyo en la búsqueda de capital inversionista,0
1425,"Motivasi saya karena ingin belajar banyak hal, saling sharing sesama pebisnis, menambah ilmu terkait dunia usaha/kerja, dan mengetahui adanya peluang masa depan",1
1426,networking to get new point of view for marketing my digital development services (berjejaring dan mendapatkan sudut pandang baru untuk memasarkan produk jasa pengembangan digital),0
1427,"Integrity, Hardwork, Time Consciousn and Determination",1
1428,"More interested in venture partners, at this time.",0
1429,"""I COME TO YOU NOT BRINGING MONEY, ONLY BRINGING OPPORTUNITIES""",0
1430,Hardwork and devotion,1
1431,Membangun networking dan juga sharing pengalaman,0
1432,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1433,"Es mi fuente de sustento, necesito poner en orden mi idea y resolverla",1
1434,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1435,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1436,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1437,"More interested in venture partners, at this time.",0
1438,My motivations to guide me through this journey whether as a digital marketer or launching a startup,1
1439,No sé por dónde empezar con mis finanzas y cómo impulsar mis ventas.,0
1440,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1441,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1442,Mendapatkan ilmu-ilmu marketing,0
1443,Each one teach one. Sharing is caring and every good turn deserves another. LET'S INSPIRE and motivate our magnificence!,1
1444,"Integrity, Hardwork, Time Consciousn and Determination",1
1445,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1446,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1447,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1448,ampliar mi red de alianzas y partners,0
1449,Necesito apoyo ya que soy nuevo en el tema del emprendimiento,1
1450,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
1451,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1452,ampliar mi red de alianzas y partners,0
1453,"I could benefit from some outside perspective on how to package my services and, fine-tune my ideas on a niche.",0
1454,RECIBIR AYUDA Y ORIENTACIONA DECUADA PARA AMPLIAR Y MEJORAR EL PROCESO DE MI EMPRENDIMIENTO,1
1455,Is to help me in terms of funds raising in order for the business to boost back to life.,0
1456,"More interested in venture partners, at this time.",0
1457,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1458,Hardwork and devotion,1
1459,Motivasi nya ingin mengembangkan usaha saya kepada taraf yang lebih baik dan sehat,1
1460,Hardwork and devotion,1
1461,Quiero desarrollar un pensamiento estratégico que me permita posicionar mi marca en el mercado nacional e internacional,1
1462,"My motivation is based on the fact that we want to be successful and the only way this can be achieved is by learning from those that have succeeded in our line of business.
We need their knowledge and expertise.",1
1463,Find new ways to locate contractors that wants to understand the FIDIC mindset.,1
